#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                  SPDF
#     DISCIPLINE               Space Physics>Interplanetary Studies
#     SOURCE_NAME              OMNI (1AU IP Data)>Merged 1 Hour Interplantary OMNI data in RTN system
#     DATA_TYPE                COHO1HR>Definitive Hourly data from cohoweb
#     DESCRIPTOR               merged magnetic field and plasma data from cohoweb
#     DATA_VERSION             1
#     TITLE                    Near-Earth Heliosphere Data (OMNI)
#     TEXT                     Hourly averaged definitive multispacecraft interplanetary parameters data
#                              The Heliographic Inertial (HGI) coordinates are Sun-centered and inertially                            
#                               fixed with respect to an X-axis directed along the intersection line of the                           
#                               ecliptic and solar equatorial  planes. The solar equator plane is inclined                            
#                               at 7.25 degrees from the ecliptic. This direction was towards ecliptic longitude                      
#                               of 74.367 degrees on 1 January 1900 at 1200 UT; because of precession of the                          
#                               celestial equator, this longitude increases by 1.4 degrees/century. The Z axis                        
#                                is  directed perpendicular and northward from the solar equator, and the Y-axis                      
#                               completes the right-handed set. This system differs from the usual heliographic                       
#                               coordinates (e.g. Carrington longitudes) which are fixed in the frame of the                          
#                               rotating Sun.                                                                                         
#                              The RTN system is fixed at a spacecraft (or the planet). The R axis is directed                        
#                               radially away from the Sun, the T axis is the cross product of the solar rotation                     
#                               axis and the R axis, and the N axis is the cross product of the R and T axes.                         
#                                At zero heliographic latitude, when the spacecraft is in the solar equatorial                        
#                               plane, the N and solar rotation axes are parallel.                                                    
#                              Latitude and longitude angles of solar wind plasma flow are generally measured                         
#                                from the radius vector away from the Sun. In all cases, latitude angles are                          
#                               positive for north-going flow.  The flow longitude angles have been treated                           
#                               differently for the near-Earth data, i.e. the OMNI, and for the deep space                            
#                               data. The flow is positive for the  near-Earth data when coming from the right                        
#                               side of the Sun as viewed  from  the Earth, i.e. flowing toward +Y from -X                            
#                               GSE or opposite to the direction of planetary motion. On the other hand, the                          
#                               flow longitudes for the deep space spacecraft use the opposite sign convection,                       
#                               i.e. positive for flow in the +T direction in the RTN system.                                         
#     MODS                     created July 2007;
#                              conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                              Time tags in CDAWeb version were modified in March 2005 to use the
#                              CDAWeb convention of having mid-average time tags rather than OMNI's
#                              original convention of start-of-average time tags.
#     PI_NAME                  J.H. King, N. Papatashvilli
#     PI_AFFILIATION           AdnetSystems, NASA GSFC
#     GENERATION_DATE          Ongoing
#     ACKNOWLEDGEMENT          NSSDC
#     ADID_REF                 NSSD0110
#     RULES_OF_USE             Public
#     INSTRUMENT_TYPE          Plasma and Solar Wind
#                              Magnetic Fields (space)
#     GENERATED_BY             King/Papatashvilli
#     TIME_RESOLUTION          1 hour
#     LOGICAL_FILE_ID          omni_coho1hr_merged_mag_plasma_00000000_v01
#     LOGICAL_SOURCE           omni_coho1hr_merged_mag_plasma
#     LOGICAL_SOURCE_DESCR     OMNI Combined merged hourly magnetic field, plasma and ephermis data
#     LINK_TEXT                COHO dataset
#                              Additional analysis tools for these data from the
#     LINK_TITLE               Documentation
#                              COHOWeb service
#     HTTP_LINK                http://cohoweb.gsfc.nasa.gov/html/cw_data.html
#                              http://cohoweb.gsfc.nasa.gov
#     ALT_LOGICAL_SOURCE       Combined_OMNI_1AU-MagneticField-Plasma-Particles_mrg1hr_1hour_cdf
#     MISSION_GROUP            OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                              ACE
#                              Wind
#                              IMP (All)
#                              !___Interplanetary Data near 1 AU
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch Time
#  2. HelioGraphic Inertial (HGI) latitude
#  3. HGI longitude
#  4. BR in RTN (Radial-Tangential-Normal) coordinate system
#  5. BT in RTN coordinate system
#  6. BN in RTN coordinate system
#  7. Field Magnitude Average |B  1/N SUM |B|
#  8. Bulk Flow Speed
#  9. Proton flow elevation angle / latitude (RTN)
# 10. Proton flow azimuth angle / longitude (RTN)
# 11. Ion Density
# 12. Temperature
#
EPOCH_TIME              HELIOGRAPHIC_LATITUDE HELIOGRAPHIC_LONGITUDE      BR_(RTN)      BT_(RTN)      BN_(RTN) FIELD_MAGNITUDE_AVG. BULK_FLOW_SPEED ELEVATION_ANGLE AZIMUTH_ANGLE   ION_DENSITY   TEMPERATURE
dd-mm-yyyy hh:mm:ss.ms                    deg                    deg            nT            nT            nT                   nT            km/s             Deg           Deg         N/cm3         Deg_K
01-11-2011 00:00:00.000               4.50000                321.500       5.90000      0.700000      -4.80000              7.70000         374.000        -1.00000      -2.30000       9.70000       18802.0
01-11-2011 01:00:00.000               4.50000                321.500       5.10000       1.30000      -4.00000              6.80000         371.000        -1.50000      -3.00000       11.4000       16964.0
01-11-2011 02:00:00.000               4.50000                321.500       4.30000     -0.300000      -4.50000              6.40000         367.000       -0.200000     -0.600000       10.2000       16543.0
01-11-2011 03:00:00.000               4.50000                321.600       4.50000     -0.100000      -4.10000              6.10000         364.000       -0.500000      -1.70000       9.20000       16460.0
01-11-2011 04:00:00.000               4.50000                321.600       4.30000     -0.600000      -3.80000              5.80000         364.000        -1.30000      -1.50000       8.90000       16756.0
01-11-2011 05:00:00.000               4.50000                321.700       3.90000      -2.90000      -3.00000              5.90000         366.000        -1.30000     -0.600000       7.30000       18208.0
01-11-2011 06:00:00.000               4.50000                321.700       3.40000      -3.00000      -2.80000              5.40000         364.000        -2.10000      -3.00000       7.60000       16380.0
01-11-2011 07:00:00.000               4.50000                321.800       3.90000      -2.40000      -2.10000              5.30000         365.000        -2.00000      -3.30000       7.70000       17431.0
01-11-2011 08:00:00.000               4.50000                321.800       3.10000      -2.50000      -2.50000              4.80000         360.000        -1.60000      -3.00000       7.80000       15100.0
01-11-2011 09:00:00.000               4.50000                321.800       3.20000      -6.00000      -1.20000              9.30000         389.000       -0.800000      -2.50000       9.20000       32309.0
01-11-2011 10:00:00.000               4.50000                321.900       2.50000      -11.0000      -1.70000              13.0000         416.000       -0.700000      -1.10000       6.50000       45094.0
01-11-2011 11:00:00.000               4.50000                321.900       1.90000      -10.1000      -1.70000              12.0000         413.000       -0.900000     -0.100000       6.60000       49234.0
01-11-2011 12:00:00.000               4.50000                322.000     -0.800000      -10.5000      -2.60000              11.8000         429.000         1.20000       1.70000       6.80000       51983.0
01-11-2011 13:00:00.000               4.50000                322.000      -1.90000      -11.1000      0.100000              11.5000         435.000       -0.700000       2.60000       6.50000       53741.0
01-11-2011 14:00:00.000               4.50000                322.000      -2.90000      -10.6000      0.800000              11.4000         436.000       -0.200000       3.10000       6.50000       49633.0
01-11-2011 15:00:00.000               4.50000                322.100      -1.90000      -10.4000       2.30000              11.2000         420.000        -1.00000       3.00000       6.50000       44944.0
01-11-2011 16:00:00.000               4.50000                322.100      -1.20000      -10.1000       2.30000              10.9000         410.000       -0.600000       2.60000       6.50000       47952.0
01-11-2011 17:00:00.000               4.50000                322.200     -0.400000      -9.80000       1.90000              10.3000         402.000        0.800000       2.40000       6.30000       55756.0
01-11-2011 18:00:00.000               4.50000                322.200      0.800000      -5.70000       3.70000              9.30000         391.000        -1.20000      -1.60000       6.80000       97099.0
01-11-2011 19:00:00.000               4.50000                322.300      -0.00000      -7.30000       5.70000              10.0000         394.000        -5.00000     -0.300000       4.60000       51172.0
01-11-2011 20:00:00.000               4.40000                322.300      -2.00000      -7.40000       2.20000              8.90000         407.000        -1.50000      0.600000       6.60000       72485.0
01-11-2011 21:00:00.000               4.40000                322.300      0.500000      -3.20000       2.00000              6.30000         393.000        0.300000      -1.70000       9.80000       97348.0
01-11-2011 22:00:00.000               4.40000                322.400     -0.700000      -6.30000      -2.60000              7.00000         405.000        0.100000     -0.600000       7.70000       80808.0
01-11-2011 23:00:00.000               4.40000                322.400      -1.80000      -2.70000      -0.00000              4.20000         388.000        -1.30000      -2.90000       9.20000       109022.
02-11-2011 00:00:00.000               4.40000                322.500      0.300000      0.100000       1.00000              4.00000         381.000        -2.00000      -5.10000       7.60000       131421.
02-11-2011 01:00:00.000               4.40000                322.500       1.30000       4.30000       5.60000              7.60000         377.000        -1.10000      -4.20000       3.30000       101594.
02-11-2011 02:00:00.000               4.40000                322.500       1.40000       4.10000       5.70000              7.40000         384.000        -2.80000      -5.50000       5.00000       121178.
02-11-2011 03:00:00.000               4.40000                322.600       3.50000       3.50000       2.00000              6.80000         382.000       -0.500000      -3.80000       4.20000       103987.
02-11-2011 04:00:00.000               4.40000                322.600       3.30000      -2.40000      -4.10000              6.00000         371.000         3.00000      -1.70000       6.10000       125757.
02-11-2011 05:00:00.000               4.40000                322.700       3.90000      -3.70000      -3.20000              6.40000         362.000         1.40000      -2.20000       4.60000       126224.
02-11-2011 06:00:00.000               4.40000                322.700       3.40000      -3.60000      -4.20000              6.50000         366.000        0.500000     -0.100000       5.10000       97735.0
02-11-2011 07:00:00.000               4.40000                322.800       3.00000      -4.10000      -4.70000              7.00000         367.000        0.100000     -0.600000       3.90000       79704.0
02-11-2011 08:00:00.000               4.40000                322.800       3.60000      -4.60000      -3.50000              6.80000         359.000       -0.700000      0.200000       3.40000       81122.0
02-11-2011 09:00:00.000               4.40000                322.800       3.50000      -5.20000      -2.90000              6.90000         360.000        -1.20000      -1.10000       3.00000       78091.0
02-11-2011 10:00:00.000               4.40000                322.900       3.40000      -5.30000      -2.00000              6.70000         355.000        -1.20000     -0.700000       2.80000       77588.0
02-11-2011 11:00:00.000               4.40000                322.900       3.70000      -5.10000      -1.50000              6.50000         350.000       -0.400000     -0.600000       2.40000       74329.0
02-11-2011 12:00:00.000               4.40000                323.000       3.60000      -5.40000      -1.70000              6.70000         358.000        0.800000      -1.80000       1.80000       53469.0
02-11-2011 13:00:00.000               4.40000                323.000       3.30000      -5.60000      -2.00000              6.90000         365.000         2.10000      -1.70000       1.60000       37798.0
02-11-2011 14:00:00.000               4.40000                323.000       2.90000      -5.90000      -1.00000              6.70000         368.000        0.600000      -2.30000       1.50000       42915.0
02-11-2011 15:00:00.000               4.40000                323.100       2.50000      -5.90000      0.700000              6.40000         363.000        -1.50000      -2.20000       1.50000       38873.0
02-11-2011 16:00:00.000               4.40000                323.100       2.30000      -5.40000      0.100000              5.90000         354.000        0.200000     -0.300000       1.30000       71750.0
02-11-2011 17:00:00.000               4.40000                323.200       2.20000      -4.50000     -0.800000              5.10000         348.000         1.50000      -1.30000       2.60000       46750.0
02-11-2011 18:00:00.000               4.40000                323.200       2.20000      -4.40000     -0.400000              5.00000         344.000        0.800000      -1.30000       2.70000       33334.0
