               ************************************
               *****    GLOBAL ATTRIBUTES    ******
               ************************************

     PROJECT                  SPDF
     DISCIPLINE               Space Physics>Interplanetary Studies
     SOURCE_NAME              OMNI (1AU IP Data)>Merged 1 Hour Interplantary OMNI data in RTN system
     DATA_TYPE                COHO1HR>Definitive Hourly data from cohoweb
     DESCRIPTOR               merged magnetic field and plasma data from cohoweb
     DATA_VERSION             1
     TITLE                    Near-Earth Heliosphere Data (OMNI)
     TEXT                     Hourly averaged definitive multispacecraft interplanetary parameters data
                              The Heliographic Inertial (HGI) coordinates are Sun-centered and inertially                            
                               fixed with respect to an X-axis directed along the intersection line of the                           
                               ecliptic and solar equatorial  planes. The solar equator plane is inclined                            
                               at 7.25 degrees from the ecliptic. This direction was towards ecliptic longitude                      
                               of 74.367 degrees on 1 January 1900 at 1200 UT; because of precession of the                          
                               celestial equator, this longitude increases by 1.4 degrees/century. The Z axis                        
                                is  directed perpendicular and northward from the solar equator, and the Y-axis                      
                               completes the right-handed set. This system differs from the usual heliographic                       
                               coordinates (e.g. Carrington longitudes) which are fixed in the frame of the                          
                               rotating Sun.                                                                                         
                              The RTN system is fixed at a spacecraft (or the planet). The R axis is directed                        
                               radially away from the Sun, the T axis is the cross product of the solar rotation                     
                               axis and the R axis, and the N axis is the cross product of the R and T axes.                         
                                At zero heliographic latitude, when the spacecraft is in the solar equatorial                        
                               plane, the N and solar rotation axes are parallel.                                                    
                              Latitude and longitude angles of solar wind plasma flow are generally measured                         
                                from the radius vector away from the Sun. In all cases, latitude angles are                          
                               positive for north-going flow.  The flow longitude angles have been treated                           
                               differently for the near-Earth data, i.e. the OMNI, and for the deep space                            
                               data. The flow is positive for the  near-Earth data when coming from the right                        
                               side of the Sun as viewed  from  the Earth, i.e. flowing toward +Y from -X                            
                               GSE or opposite to the direction of planetary motion. On the other hand, the                          
                               flow longitudes for the deep space spacecraft use the opposite sign convection,                       
                               i.e. positive for flow in the +T direction in the RTN system.                                         
     MODS                     created July 2007;
                              conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
                              Time tags in CDAWeb version were modified in March 2005 to use the
                              CDAWeb convention of having mid-average time tags rather than OMNI's
                              original convention of start-of-average time tags.
     PI_NAME                  J.H. King, N. Papatashvilli
     PI_AFFILIATION           AdnetSystems, NASA GSFC
     GENERATION_DATE          Ongoing
     ACKNOWLEDGEMENT          NSSDC
     ADID_REF                 NSSD0110
     RULES_OF_USE             Public
     INSTRUMENT_TYPE          Plasma and Solar Wind
                              Magnetic Fields (space)
     GENERATED_BY             King/Papatashvilli
     TIME_RESOLUTION          1 hour
     LOGICAL_FILE_ID          omni_coho1hr_merged_mag_plasma_00000000_v01
     LOGICAL_SOURCE           omni_coho1hr_merged_mag_plasma
     LOGICAL_SOURCE_DESCR     OMNI Combined merged hourly magnetic field, plasma and ephermis data
     LINK_TEXT                COHO dataset
                              Additional analysis tools for these data from the
     LINK_TITLE               Documentation
                              COHOWeb service
     HTTP_LINK                http://cohoweb.gsfc.nasa.gov/html/cw_data.html
                              http://cohoweb.gsfc.nasa.gov
     ALT_LOGICAL_SOURCE       Combined_OMNI_1AU-MagneticField-Plasma-Particles_mrg1hr_1hour_cdf
     MISSION_GROUP            OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
                              ACE
                              Wind
                              IMP (All)
                              !___Interplanetary Data near 1 AU

               ************************************
               ****  RECORD VARYING VARIABLES  ****
               ************************************

 1. Epoch Time
 2. HelioGraphic Inertial (HGI) latitude
 3. HGI longitude
 4. BR in RTN (Radial-Tangential-Normal) coordinate system
 5. BT in RTN coordinate system
 6. BN in RTN coordinate system
 7. Field Magnitude Average |B  1/N SUM |B|
 8. Bulk Flow Speed
 9. Proton flow elevation angle / latitude (RTN)
10. Proton flow azimuth angle / longitude (RTN)
11. Ion Density
12. Temperature

EPOCH_TIME              HELIOGRAPHIC_LATITUDE HELIOGRAPHIC_LONGITUDE      BR_(RTN)      BT_(RTN)      BN_(RTN) FIELD_MAGNITUDE_AVG. BULK_FLOW_SPEED ELEVATION_ANGLE AZIMUTH_ANGLE   ION_DENSITY   TEMPERATURE
dd-mm-yyyy_hh:mm:ss.ms                    deg                    deg            nT            nT            nT                   nT            km/s             Deg           Deg         N/cm3         Deg_K
01-11-2007 00:00:00.000               4.50000                321.600      0.600000      -2.00000     -0.800000              2.40000         401.000        -1.00000       3.50000       2.90000       23533.0
01-11-2007 01:00:00.000               4.50000                321.600       1.20000      -1.10000     -0.400000              1.90000         401.000       -0.800000       3.20000       3.10000       30938.0
01-11-2007 02:00:00.000               4.50000                321.600       1.90000      0.300000     -0.400000              2.10000         398.000       -0.900000       2.70000       3.10000       33835.0
01-11-2007 03:00:00.000               4.50000                321.700       1.10000     -0.200000      0.300000              1.90000         396.000        -1.20000       3.00000       3.30000       36053.0
01-11-2007 04:00:00.000               4.50000                321.700      0.900000      0.800000       0.00000              1.50000         392.000        -1.50000       2.70000       3.60000       33661.0
01-11-2007 05:00:00.000               4.50000                321.800      0.800000      -1.10000      0.300000              2.20000         390.000        -1.50000       3.30000       3.60000       38255.0
01-11-2007 06:00:00.000               4.50000                321.800      -2.10000      -1.80000     -0.100000              2.90000         393.000        -1.10000       3.40000       4.50000       29561.0
01-11-2007 07:00:00.000               4.50000                321.900     -0.600000      -2.30000      0.100000              2.80000         388.000        -1.50000       4.10000       4.50000       31139.0
01-11-2007 08:00:00.000               4.50000                321.900      -1.10000     -0.100000       1.50000              2.80000         379.000        -1.10000      0.300000       5.50000       31331.0
01-11-2007 09:00:00.000               4.50000                321.900      -1.60000      -2.50000       1.50000              3.50000         371.000        -1.40000      0.700000       5.20000       28908.0
01-11-2007 10:00:00.000               4.50000                322.000      -2.00000      -1.50000       2.00000              3.30000         375.000        -2.20000       1.30000       5.30000       26751.0
01-11-2007 11:00:00.000               4.50000                322.000       2.50000       1.50000      -1.00000              3.30000         372.000        -1.40000      0.600000       4.70000       33371.0
01-11-2007 12:00:00.000               4.50000                322.100       1.10000      0.700000     -0.600000              3.60000         357.000        0.600000     -0.400000       4.80000       36364.0
01-11-2007 13:00:00.000               4.50000                322.100      -3.80000      -2.00000       1.40000              4.50000         364.000       -0.300000      0.500000       4.50000       33056.0
01-11-2007 14:00:00.000               4.50000                322.100      -2.30000      -2.60000      0.200000              3.60000         372.000        -1.50000       1.00000       4.00000       21648.0
01-11-2007 15:00:00.000               4.50000                322.200     -0.100000      -3.10000       0.00000              3.20000         369.000        -1.30000      0.900000       4.70000       23454.0
01-11-2007 16:00:00.000               4.50000                322.200       1.60000      -2.20000      0.100000              2.90000         368.000        -1.30000      0.700000       5.20000       24294.0
01-11-2007 17:00:00.000               4.50000                322.300       1.50000      -2.20000      0.500000              2.90000         366.000        -1.70000      0.900000       5.30000       27231.0
01-11-2007 18:00:00.000               4.40000                322.300       1.50000      -2.90000      0.500000              3.40000         352.000        -1.20000      0.400000       5.50000       30404.0
01-11-2007 19:00:00.000               4.40000                322.400       1.00000      -2.70000      0.700000              3.50000         351.000        -1.60000      0.700000       5.50000       31405.0
01-11-2007 20:00:00.000               4.40000                322.400       1.30000      -1.90000      0.500000              2.60000         355.000        -1.40000      -0.00000       6.40000       39396.0
01-11-2007 21:00:00.000               4.40000                322.400      0.900000      -1.10000     -0.200000              2.50000         349.000       -0.600000     -0.600000       7.40000       52404.0
01-11-2007 22:00:00.000               4.40000                322.500      -1.70000      -2.70000       1.40000              3.60000         356.000       -0.900000       1.40000       7.10000       40541.0
01-11-2007 23:00:00.000               4.40000                322.500      -2.50000      -1.70000       2.20000              4.10000         358.000        -1.00000      0.900000       6.30000       33826.0
02-11-2007 00:00:00.000               4.40000                322.600      -3.50000      -1.20000       1.70000              4.20000         363.000        -1.50000      0.600000       6.10000       29573.0
02-11-2007 01:00:00.000               4.40000                322.600     -0.500000      -1.50000     -0.300000              3.80000         357.000        -1.30000      0.600000       6.40000       31812.0
02-11-2007 02:00:00.000               4.40000                322.600     -0.300000      -3.00000       1.60000              3.80000         357.000        -1.70000      0.700000       5.50000       41169.0
02-11-2007 03:00:00.000               4.40000                322.700      0.200000      -3.40000     -0.200000              3.50000         354.000       -0.700000       1.00000       4.80000       39590.0
02-11-2007 04:00:00.000               4.40000                322.700      -0.00000      -3.00000       1.00000              3.30000         360.000       -0.300000       1.10000       4.90000       38658.0
02-11-2007 05:00:00.000               4.40000                322.800     -0.600000      -2.90000      0.700000              3.30000         357.000        -1.10000       1.50000       6.00000       31195.0
